"p","lam1","lam2","kurt"
0.31107624447434534,0.27476200131959483-0.31372596826628735*I,0.31816249182591955+0.08888707020665029*I,50
0.8295629173843198,0.6079670641486072+0.22754098103973505*I,0.11696772090116316-0.04020534979682127*I,50
0.7951795259925936,0.5206501004810712+0.24083331357973195*I,0.1352305859862384-0.06336805754162188*I,50
0.5689732641281693,0.3910262597590413+0.27645016152736834*I,0.23459125581306298-0.1051771085341071*I,50
0.7410765878685455,0.4687908097506763-0.2466971456111943*I,0.1619970779703855+0.08362691720364493*I,50
0.623649669149906,0.4124579397935223-0.2663327970835085*I,0.2133205234199837+0.10258082773284795*I,50
0.45530968027882013,0.3450957979032036+0.29621525415466343*I,0.2744518955776663-0.10283124117016408*I,50
0.7425794242509143,0.4697894244846584+0.24650012180568057*I,0.16128308802240993-0.0832068457382969*I,50
0.28990774235668315,0.26257318235511357-0.3149330394664447*I,0.324052813699653+0.08595815444861066*I,50
0.7804427984271018,0.5018699125438546+0.24229247008044347*I,0.14274661559277224-0.07015346860459663*I,50
0.21052098413333287,0.21074250955446866-0.3137053890036806*I,0.34519884471775075+0.07290689224029218*I,50
0.7651470305322343,0.48692545956994926+0.24382503703997524*I,0.15036481088361295-0.07606428378294228*I,50
0.29576906305788975,0.26600843607970465+0.3146491547606492*I,0.32243352083368826-0.08679144749732061*I,50
0.33384600990522717,0.28723721630476606+0.3119182164481547*I,0.31169158410372744-0.09179028121575653*I,50
0.226144647821229,0.22180819627275047+0.31485573283010215*I,0.34114254541206224-0.07574832882549658*I,50
0.26411591979180193,0.24686821806762055+0.3156623674259877*I,0.3310771508906738-0.08208526424605433*I,50
0.5360768990596569,0.37815500062525503+0.2824391520047284*I,0.24669728789533246-0.10545142123993591*I,50
0.3483235511767173,0.2948555884216869+0.31053239477277084*I,0.3075005054212839-0.09350329417778393*I,50
0.7906576127213083,0.5142812611266184+0.24130605649980966*I,0.1375557849238076-0.06558391392240573*I,50
0.42908827893968327,0.333620653628879-0.300250710383358*I,0.28291492171265514+0.10111252097797485*I,50
0.5488633323307519,0.38317819179439166-0.28012822262856335*I,0.24205044134171885+0.10544773762923676*I,50
0.781756500855507,0.5033361792692839+0.24216705311995929*I,0.14208375443603355-0.06959660602557496*I,50
0.3132547994622379,0.2759831033792153+0.3135744756345359*I,0.3175495584298831-0.08917589768567866*I,50
0.14745815250871241,0.16074290142368497+0.30195378767406894*I,0.36117629151521746-0.05981991697002783*I,50
0.16277666875716812,0.17375183324240093-0.30610372723808904*I,0.35734291075203556+0.06326445364308543*I,50
0.6575908877292751,0.426367863035401-0.26013908142528996*I,0.19933014099215934+0.09933149584687105*I,50
0.562474357273028,0.3884946440391654-0.2776437036573734*I,0.23702236294992005+0.10530125166484591*I,50
0.5375400233137897,0.37873159869564116-0.28217600753219324*I,0.24616925723938368+0.10545736240208683*I,50
0.6233836039144971,0.41235174760501253+0.266381918669694*I,0.21342772174675229-0.10260086221687631*I,50
0.30931747914541297,0.2737717915492595+0.31384474318603856*I,0.3186563842940933-0.088652187551646*I,50
0.5571243388789702,0.3864077958732736+0.2786229417926378*I,0.23900890014016463-0.1053768613898813*I,50
0.6279315492120998,0.414171587696333-0.2655430726399431*I,0.2115901680560372+0.10224741731485801*I,50
0.6770106758000547,0.4348202700841854+0.25670582480982584*I,0.1910323840970049-0.09678220050744532*I,50
0.8231766521198651,0.5829616598207723-0.2334326370403777*I,0.12044106080261537+0.04574201813898253*I,50
0.29985907276584345,0.2683777294671346+0.31442755142842854*I,0.32129834858032114-0.08736276925964095*I,50
0.4080610272282357,0.3240674164277357+0.3032749682931785*I,0.289523918609949-0.09945877288014171*I,50
0.5065904236144354,0.366402021443619-0.28765687781657995*I,0.25714069499817543+0.10499885038205632*I,50
0.6903486295262857,0.4409532539404832-0.25442375307171655*I,0.1852032619031327+0.09469500275422765*I,50
0.3218802741759612,0.2807596057560315+0.3129287238280254*I,0.315110079993339-0.09029646161686099*I,50
0.16550061850243858,0.17600312491674958+0.30674017081670635*I,0.35665862880130933-0.06385748488202807*I,50
0.32371826143506444,0.2817656449784102-0.3127819403557435*I,0.31458760158746+0.09053050245739187*I,50
0.24149109814976533,0.23223494919253307+0.31549025391448915*I,0.3371115995112957-0.0784036754470904*I,50
0.21748008991426016,0.21572958611676135-0.3142853620810589*I,0.34339774875651136+0.0741901992369716*I,50
0.29067361486085375,0.26302475518612545+0.3148982551375569*I,0.3238417252017462-0.08606801260333072*I,50
0.8504775849935111,0.855981556031898,0.09925613131021419,50
0.38710695834927056,0.3141946759741761+0.3060681300489721*I,0.29596004319834585-0.09757729175751388*I,50
0.4281741824625367,0.3332121976154549+0.3003863570743006*I,0.2832054526866032-0.1010456307816969*I,50
0.48861649941878027,0.3590804018272425+0.2907420505209115*I,0.26332743667052205-0.10442881395096629*I,50
0.5659603050747475,0.3898529365937857+0.27700401004761693*I,0.23572080762722294-0.10523912224263587*I,50
0.689986951574608,0.4407825881940049+0.2544846321981911*I,0.1853627601075512-0.09475550053096816*I,50
0.3532377460840468,0.29738958154490325+0.31002443305800287*I,0.30606385028587196-0.09406117970560729*I,50
0.0006792257518375422,0.00040960644501674315,0.3988117949752903,50
0.5992958881209804,0.4028445665763571-0.27084308306437255*I,0.22297996728446234+0.10409980615329861*I,50
0.4156919068058078,0.32757325765878426+0.30220136997292635*I,0.28714325850371797-0.10008651213934788*I,50
0.7485341040320834,0.4738961147062142+0.24574201185591554*I,0.15843824532600073-0.08147889489395407*I,50
0.6299562854040575,0.41498514827829147-0.2651702263340723*I,0.21076853977786908+0.10208246796752866*I,50
0.2680195731472239,0.24930939877632172+0.31561063821677526*I,0.3300242588297858-0.08269326738413096*I,50
0.6627246997360436,0.4285571264872885-0.25922099911860536*I,0.1971579052294906+0.09871049637807781*I,50
0.4940738390504069,0.36131822153900417+0.28981402558598773*I,0.2614629352240121-0.10462437743353849*I,50
0.3080311198576189,0.2730450422907068+0.3139295932193947*I,0.3190170912210666-0.08847942671854675*I,50
0.7876138209276218,0.5103230026308985+0.24160597147542448*I,0.1391114067403757-0.06700536746148394*I,50
0.8614700977054401,1.862182206287183,0.06799391422712896,50
0.6661524008662263,0.43003556206539906-0.2586118769333097*I,0.19569909071340827+0.09827520474415767*I,50
0.5459987357180076,0.3820557020041945-0.28064807213370646*I,0.2430978735465882+0.10545959707008243*I,50
0.6096538531889333,0.4069106247243911-0.26892249602205837*I,0.21890906680931868+0.10352973623621776*I,50
0.7945964233375131,0.5197929954152894+0.24089686867884322*I,0.1355313784046927-0.06366116129061336*I,50
0.8332360102271186,0.6260226439860639+0.22181630224905566*I,0.11495231329560335-0.03655919377696656*I,50
0.6712697279764082,0.4322701821809304+0.25770885681465244*I,0.19350841783036726-0.09759360353958031*I,50
0.5893603190334877,0.39896411723213104+0.27268482195828075*I,0.22683410868411782-0.10454684663999095*I,50
0.6152824320915391,0.40913281135668017+0.26787983854345876*I,0.21667385164370553-0.10317348217944701*I,50
0.3811564015667879,0.3113213027820052-0.3068164015967879*I,0.2977614374991865+0.09700156358867165*I,50
0.538165840276905,0.3789780698613556-0.28206334660419385*I,0.24594311483779518+0.10545940833207126*I,50
0.5577424663865462,0.386649068010556+0.2785099689402615*I,0.2387800581257069-0.10536933335620506*I,50
0.1401006147568169,0.1542762591774162+0.29958024308897363*I,0.36300988502483916-0.05809522051958883*I,50
0.7998555754586463,0.5279577350995366-0.24028148443398942*I,0.13280809353953557+0.06093260256563035*I,50
0.4666229374870934,0.3499137034653908-0.29439569535048016*I,0.2707214841274677+0.10344975263914889*I,50
0.2528658295790518,0.2396975677900416-0.31568179723491074*I,0.33409194611047643+0.08028858663926483*I,50
0.7522438305094115,0.4765876933507741+0.24528842599112075*I,0.15665302857553745-0.08034875929479107*I,50
0.4504076942569597,0.3429844710496371-0.296989749206909*I,0.27605325894543603+0.10253981604812716*I,50
0.20257433141653736,0.20492931024340855+0.3129000985702934*I,0.3472449128814774-0.07140572642489658*I,50
0.66802068944276,0.4308474549026152+0.2582812759933851*I,0.19490107512634178-0.0980308168752131*I,50
0.32552832620426564,0.2827524310896592+0.3126343317531633*I,0.3140721391384286-0.09075936175382202*I,50
0.529838652694451,0.37569053892797183+0.2835570230595977*I,0.24893803662904657-0.1054080766201664*I,50
0.4368745751507548,0.3370760289541676+0.29908091182377844*I,0.2804280485546256-0.10166350448114686*I,50
0.3020184568499098,0.2696195775927492-0.3143030038638662*I,0.32069725964702445+0.08766105351400612*I,50
0.2724736430294543,0.25206609112305756+0.31552482823024214*I,0.32881852962112695-0.08337740569561583*I,50
0.7736241009560327,0.49476530986622785-0.24295443841162453*I,0.146165204447258+0.07291274089547399*I,50
0.4474757260008744,0.3417144841310631+0.29744877300331035*I,0.2770067832439088-0.10235884698759193*I,50
0.39798740933624055,0.31936749652128243+0.30464731951961127*I,0.29263632804096606-0.0985828458344529*I,50
0.34909905822590837,0.2952571857848171+0.3104534515422483*I,0.30727426676837183-0.09359212970917927*I,50
0.2644439889149506,0.24707429379497417+0.31565888317901997*I,0.3309888008503187-0.08213666544761741*I,50
0.5431672183015781,0.38094464801438815+0.2811607574661645*I,0.24412957258745935-0.10546500086714868*I,50
0.40619791935215366,0.3232044324915875+0.3035327232159829*I,0.2901021399964775-0.09930080098188288*I,50
0.5176168520612794,0.3708299899592402-0.2857262765567898*I,0.2532789841664231+0.10524058396271052*I,50
0.696353794062391,0.44382742287304217+0.2534221256964946*I,0.18254315389397655-0.0936571529227847*I,50
0.6921651704873353,0.44181449961370683-0.25411891224641947*I,0.18440095308458074+0.09438773482243842*I,50
0.5759925465766815,0.3937584110812058+0.27515683633142424*I,0.23194305598630682-0.10500215167710143*I,50
0.4385981827816783,0.33783526881615467-0.298818572465366*I,0.2798745891447488+0.10178089235332782*I,50
0.5622158003237332,0.3883938575458759-0.2776911007913129*I,0.23711867460963681+0.10530545267660643*I,50
0.49069829903034856,0.3599356612654427+0.2903889777395948*I,0.2626176093047771-0.10450569044502102*I,50
0.20052626375106541,0.20341010006481752+0.3126664612561934*I,0.3477704717235271-0.07101251560151622*I,50
0.8383582600702197,0.6577951767987125-0.20815440316744022*I,0.1121196850495303+0.03063908445970687*I,50
0.6986853203807606,0.44496519408068874-0.25303815892510484*I,0.1815042848946921+0.09323684807410845*I,50
0.3471911208875207,0.2942679966628127-0.31064683907212176*I,0.3078305482241809+0.09337303738770465*I,50
0.26755376325518965,0.24901934432385125-0.3156179790272158*I,0.3301500841770672+0.08262113021900896*I,50
0.3853004268504403,0.31332573202863667+0.3062975142425371*I,0.29650814026829597-0.0974044228523837*I,50
0.7248461329193434,0.45880951695064764+0.24895998949701575*I,0.1696079080835381-0.08778686614281783*I,50
0.6411574488215752,0.4195296795562983-0.26311614881255035*I,0.20618309239742072+0.10108252132790559*I,50
0.29189386685792496,0.2637425499670344-0.3148413846669953*I,0.32350509382289516+0.08624244125683553*I,50
0.489460687188378,0.35942745876627485+0.290599017902623*I,0.263039805996134-0.10446032473721316*I,50
0.8501406360751234,0.8188553809610183,0.10251743559061824,50
0.7345650887040021,0.4646209225332054+0.2475761886859701*I,0.16507233056163345-0.0853762851835867*I,50
0.5998769947142759,0.40307203077056936+0.27073531776834653*I,0.2227530205409958-0.10407068354507891*I,50
0.3331673532427726,0.28687431084917164+0.3119789183780285*I,0.31188655565785867-0.09170744334776496*I,50
0.2975624270807711,0.267050092963522+0.3145543184401359*I,0.32193631090868774-0.08704298213010175*I,50
0.7614826204582079,0.48381636979838755+0.24422273369350703*I,0.15216323488404093-0.07734023942907213*I,50
0.1525464957487579,0.1651309711566483+0.3034451833158991*I,0.3599055390760165-0.06098534235076709*I,50
0.33684780907263945,0.2888360808261496+0.31164501553448165*I,0.31082760941974585-0.09215396259049302*I,50
0.00017396725361473742,0.00005020037202304551,0.3996938271965484,50
0.44089520449448627,0.3388439819443308+0.29846710243050206*I,0.2791353251430698-0.10193473008241921*I,50
0.6383382908738415,0.41837829038807167+0.26363158457222785*I,0.20734361800674317-0.10134841369945329*I,50
0.47596586265599883,0.35383824461740354+0.29286137857892053*I,0.26760369231152925-0.10390238556668874*I,50
0.4431148941975829,0.33981539942274813+0.29812548162575014*I,0.27841911957704446-0.10208054963283955*I,50
0.2752890651697415,0.2537930825077644+0.3154563103625377*I,0.32805394726184445-0.08380460699311204*I,50
0.6064526754959336,0.40565111534247267+0.269515918839245*I,0.2201730334115561-0.10371757658139037*I,50
0.42704412900291255,0.3327064137985179+0.3005535493642456*I,0.2835642115684564-0.10096230136558529*I,50
0.7083041155948786,0.4498057135178724-0.2514863694550784*I,0.1771819388510726+0.09139509384686642*I,50
0.3061185092861263,0.2719605314171901+0.31405255276987926*I,0.31955258772238576-0.08822104606945344*I,50
0.7213941580210099,0.45684733287963-0.24947050596514814*I,0.17120342697389251+0.08858909423218923*I,50
0.760280373224002,0.4828285252887857-0.24435625623939536*I,0.15275107674534036+0.07774824748943583*I,50
0.13692312304001586,0.15143801578528746+0.29847068409819816*I,0.3638005290815085-0.057335317587173494*I,50
0.41973124024651454,0.3294107818533867-0.30162179716713206*I,0.2858749371241338+0.10040615377957457*I,50
0.8203927399195228,0.5739486997124253-0.2350511325851612*I,0.12194316279045143+0.047911004218738805*I,50
0.6504959032485977,0.4233865759584094+0.2614179723907364*I,0.20230743854366898-0.10013063438309658*I,50
0.5927884066255822,0.40030138275970756-0.27204961178556136*I,0.22550985613037106+0.10440334561637238*I,50
0.3243204883937916,0.28209439441291934-0.31273316392917727*I,0.3144162037165287+0.09060682538361883*I,50
0.8500754613534516,0.8068028768701565,0.10365606307441722,50
0.29463856218153994,0.2653495457135324+0.3147070409652293*I,0.32274652582202407-0.08663206158778673*I,50
0.5823077031850068,0.3962165206954252-0.27399021768850323*I,0.22954032737593644+0.10480741292609241*I,50
0.7032323033025287,0.4472225551022651+0.2522978692543392*I,0.1794683878769849-0.09238825214289927*I,50
0.6291264795272713,0.41465145931146086+0.2653229824749555*I,0.2111055368763669-0.10215064181688553*I,50
0.8649621239307217,2.865683570415037,0.061432078309138216,50
0.14095108291812708,0.15503122584046045+0.29986834320143524*I,0.36279814851935377-0.05829704313036401*I,50
0.1404599891881897,0.15459551934979163+0.29970243360003773*I,0.3629204197841062-0.0581805828412892*I,50
0.6497844221449707,0.4230901963888431+0.2615467990376665*I,0.20260443101734796-0.1002070906099508*I,50
0.3782288200201269,0.3098957604268049-0.30717671401218*I,0.29864351268491396+0.09671167963306349*I,50
0.8638144893654216,2.4241231148732583,0.06352946599167075,50
0.22459393687651463,0.22073071972800654-0.31476548468564697*I,0.3415472268209494+0.07547264816762135*I,50
0.5756136588596459,0.39361095417674985+0.27522674544379105*I,0.23208660095583925-0.10501269994405127*I,50
0.7167338876219409,0.45427227945626597+0.2501742647706856*I,0.17334480295639815-0.08962982696694044*I,50
0.6106821579251969,0.4073158433725771+0.2687319267831166*I,0.218501929837675-0.10346714134783863*I,50
0.6844413726374301,0.43819775865204497-0.2554254084953981*I,0.18779827004988395+0.09565538023611139*I,50
0.4666274050350345,0.34991559148733276+0.2943949683230146*I,0.2707200013548594-0.10344998177576178*I,50
0.6631741759428422,0.42875020154296883-0.25914094127270054*I,0.19696699834398693+0.0986543706400765*I,50
0.3694335651089078,0.30556451052552064-0.3082268054675965*I,0.3012771348237942+0.09581465094923118*I,50
0.6252189170995157,0.4130849315362982+0.2660431930162636*I,0.2126875056937569-0.10246104757432568*I,50
0.2775278556529033,0.2551579076273967+0.3153941369493081*I,0.3274445966096431-0.08414142725360144*I,50
0.35211411709878004,0.2968124421601248+0.3101421827373079*I,0.3063929785891741-0.09393467609464562*I,50
0.33665228404814007,0.2887322495051683-0.3116630424932007*I,0.31088396425846854+0.0921304091233707*I,50
0.8047955741475858,0.5366482475304291+0.23957406778359563*I,0.13022859286055935-0.058180158120671545*I,50
