"q","mu1","mu2","kurt"
0.7588262842717757,1.2041344184286764+0.611299486152947*I,0.3836515380101135-0.1955873088058634*I,50
0.700753772830348,1.114963959487971-0.6317499071247236*I,0.4514494171749827+0.23213903049042023*I,50
0.8044176795852307,1.339858173019072+0.5990861902408295*I,0.3260666515062692-0.14599448819868993*I,50
0.7765753893075907,1.2443551609699588+0.6066621993735337*I,0.36172513498123676-0.1793615400285693*I,50
0.8341772516327416,1.5780299644503621+0.5497877790323392*I,0.2860843606689531-0.08888636633420058*I,50
0.8592821359699045,3.85379086579727,0.18109722427960556,50
0.7427281420284477,1.174722586214434+0.6162018685467726*I,0.4030308650781431-0.20791233254365007*I,50
0.8291634254104825,1.515471228351237-0.5700859008958431*I,0.29296533488181736+0.10144702426257514*I,50
0.738451669586235,1.1677004814658496+0.6176165382943206*I,0.40810086028764603-0.2108643371256772*I,50
0.8694743100744613,33.31424186586966,0.13402359552734316,50
0.7043810276904656,1.119503375409588+0.6302817850512187*I,0.44737992530804205-0.23041921226965423*I,50
0.7607855563978296,1.2081043948531371+0.6107499111633704*I,0.38126049468479656-0.19394357138948937*I,50
0.8249068465597243,1.4727040442290602+0.580473619630521*I,0.2987596515465213-0.11081421784631758*I,50
0.7061878472959542,1.1217976248869923+0.6295576852650668*I,0.4453449803852969-0.22953900841706362*I,50
0.8651101432343645,7.339799515675137,0.15291305086749357,50
0.7612006453089475,1.2089582640452037-0.6106347834144544*I,0.3807530111753111+0.19359098908647868*I,50
0.7067992766051853,1.1225791950424606+0.6293137712852059*I,0.44465516703744107-0.22923754342172112*I,50
0.7440877970734892,1.1770161903747216+0.6157616266536496*I,0.40141214531438363-0.20694711316942418*I,50
0.7237147734475478,1.145402544756381+0.6228156575445133*I,0.42532927442465507-0.22013198625726893*I,50
0.7011337292788729,1.1154354557991735+0.6315952405582621*I,0.45102411683980637-0.23196179323053437*I,50
0.7284744879071988,1.15231708502211+0.6210845981635785*I,0.41980549371293596-0.21728446698640674*I,50
0.8268426226540835,1.4911736374752607-0.5763060742724497*I,0.29612989386856003+0.10667845796668979*I,50
0.7443742145663844,1.1775032896197686+0.6156694850146837*I,0.40107073559126794-0.20674210695856762*I,50
0.8148972211980936,1.3965814472106812+0.5932025970297357*I,0.31221849590626133-0.12963283193442882*I,50
0.7015714708443702,1.115979799274379+0.6314173030575727*I,0.4505338515186055-0.2317567622035687*I,50
0.8224644418305135,1.4514072855754172+0.5847185513966306*I,0.30206507839127167-0.11577319210222345*I,50
0.8218958303113176,1.4467377887794415+0.5855731953884462*I,0.302832607231834-0.11688976506476964*I,50
0.8320579757979204,1.549680322360023+0.559793910077828*I,0.28900030338429145-0.0944336359860589*I,50
0.8294303812921376,1.518433369717429+0.5692675594958729*I,0.2926004974068334-0.1008242658843457*I,50
0.7807392254968892,1.2554944762933131+0.6056603554382723*I,0.3564929157228613-0.17507140213674527*I,50
0.8171360689693045,1.4113014105747823+0.591238922510242*I,0.3092281526126089-0.1257418448710905*I,50
0.7823052652266791,1.259897339950885+0.605286829090814*I,0.35451613299811474-0.17340361087667186*I,50
0.7170879974461133,1.1361628235249435+0.6253005626925274*I,0.4329564913016692-0.22388102888635633*I,50
0.8515042862410631,2.3257141512586665,0.23426690533415875,50
0.862485072975372,5.1665902268722395,0.16507107810087876,50
0.8522788946962836,2.4473303095872208,0.2266524671237906,50
0.711825406076428,1.129108901315569-0.627331121723774*I,0.438961820011107+0.22668885964180846*I,50
0.824876791992664,1.472428961965855+0.5805321949071135*I,0.29880041097907084-0.11087693228504718*I,50
0.752387275699141,1.191735004680876+0.6131779520576122*I,0.39145949565950555-0.20076049755901912*I,50
0.7781216138240862,1.248399931809465+0.606288059811889*I,0.3597861747167324-0.17779226119874672*I,50
0.8602531230141316,4.170079122353279,0.17606832934709266,50
0.7210858909694303,1.1416861190704966+0.623791378393909*I,0.4283638022910374-0.22164854874280085*I,50
0.7700427905692547,1.2283330616117585+0.6082861248436445*I,0.369865386736237-0.1856993446828085*I,50
0.7126772746383394,1.1302350375729056+0.6269991843710693*I,0.43799280064146795-0.2262441815130879*I,50
0.7256578796478038,1.148195418620738-0.6221033224702498*I,0.4230788753266243+0.2189855833115862*I,50
0.8427441178003225,1.7349906905362857-0.46386751771415724*I,0.27418357460747017+0.06078920344063234*I,50
0.8607824089195621,4.367108438291745,0.17339469053182804,50
0.8663882861353397,9.365622686073701,0.14723171989517628,50
0.7185902326227043,1.1382207394730428+0.6247299788435238*I,0.4312338699573234-0.22305243996107949*I,50
0.8382284920818717,1.6421750080314055-0.5215628734266021*I,0.28047942264818004+0.07701213933610894*I,50
0.8424559740793813,1.7281990921394996+0.4689047170891506*I,0.27458686002150656-0.06196146026128384*I,50
0.8680678880468718,15.131100583660062,0.13996168267830184,50
0.7942626831864993,1.298268581635633+0.6023320940168203*I,0.339258523976612-0.15956977597620065*I,50
0.8296582729566301,1.5209912398179024-0.5685500969622924*I,0.29228891188531253+0.1002889882149668*I,50
0.7705312869273637,1.2294761376083434+0.6081617923958181*I,0.36925953626798924-0.18524107519417785*I,50
0.8326734030850641,1.5575985381499973+0.557139247302208*I,0.28815465774039045-0.09286207858588855*I,50
0.7155611565317314,1.1340919261846456+0.6258846895962427*I,0.4347035075428847-0.2247107248760126*I,50
0.8055125511873258,1.3450142457899668+0.5986399042426573*I,0.32463114745450494-0.14440957660034381*I,50
0.809100730477867,1.3630521089394805+0.5969583096984526*I,0.3199082689221381-0.13902482638745942*I,50
0.8569910502499409,3.2721482728717186,0.19375404778910033,50
0.77647802219739,1.2441039188675596+0.6066858647259015*I,0.36184707542537403-0.17945943982599613*I,50
0.7678350439001094,1.2232682123026666+0.6088547237206268*I,0.37259779314977254-0.1877403802257545*I,50
0.7757155231850983,1.242150208032842-0.6068716693465743*I,0.36280136865048673+0.18022239792994735*I,50
0.803207586114286,1.3343320557721405+0.5995500998281037*I,0.3276502003782019-0.1477164081809291*I,50
0.7178067793820158,1.1371449194657535+0.6250270357465438*I,0.4321327262208744-0.22348609813924272*I,50
0.730454917351768,1.1552698155080412+0.6203784121539668*I,0.4174958098373005-0.21605983596370176*I,50
0.7125359042878552,1.1300477456456113+0.6270541857262109*I,0.4381536945032451-0.2263182365321357*I,50
0.8215253002862998,1.4437495528535274+0.5861062908560793*I,0.30333235494907024-0.117610101009491*I,50
0.8232639623085283,1.4581509712319032+0.5834368552609787*I,0.3009845861605209-0.11417965932623454*I,50
0.8276452728416736,1.4992942338308295+0.5743230252799313*I,0.2950368844817283-0.10490478186414147*I,50
0.7949708645183331,1.3008552460818543+0.6021404096964852*I,0.3383456408580196-0.15868300760445286*I,50
0.7801460778090106,1.2538585354415925+0.6058021186870254*I,0.3572403569750498-0.1756951752693723*I,50
0.708847210533561,1.125216749061711+0.6285010358880591*I,0.44234030598182683-0.22821436716806914*I,50
0.8263834827324883,1.486654361852981-0.577369226211452*I,0.2967544394129853+0.10767708992576798*I,50
0.7640677492990466,1.214984529226154+0.609851850945059*I,0.37723888621529744-0.19111312121312382*I,50
0.766106937420937,1.2194143676221145+0.6093077799676709*I,0.37473007104576994-0.18930438649120815*I,50
0.8147539351606274,1.3956763609266274+0.5933165648444351*I,0.31240949083994374-0.12987649252656552*I,50
0.729580572844073,1.1539604715823952+0.6206891413289178*I,0.41851634368135254-0.21660344475530607*I,50
0.8196827389888846,1.4294944321861212-0.5885052574049375*I,0.30581276125460816+0.12111076664787711*I,50
0.8269320451799587,1.4920643055784475-0.5760931593498324*I,0.296008198548383+0.10648263155702443*I,50
0.8671986474112029,11.435883245816026,0.14369818201597143,50
0.7600628466559464,1.2066285258954852+0.6109514451970177*I,0.38214330367311466-0.1945538071967317*I,50
0.8510073146417716,2.2425068679513696,0.24011299133827682,50
0.7761531179205046,1.2432684527882003-0.6067649318319712*I,0.3622538436479541+0.1797853427889324*I,50
0.8163052608272472,1.4057086049139065+0.5920099821272021*I,0.31033915950366053-0.12720450565612354*I,50
0.7411512455099569,1.1721002017047428-0.6167182622249221*I,0.4049041154588954+0.2090154926947598*I,50
0.8467844999783202,1.8471876326012595-0.3535268485921419*I,0.26850616962855395+0.04074192270003645*I,50
0.8646768252023418,6.850307882267552,0.15487179248646837,50
0.8368978725335188,1.6194583230651165+0.5325072939592866*I,0.2823248404554062-0.08112723333908604*I,50
0.8053362492216158,1.3441736388989955-0.5987136046865237*I,0.32486247592013606+0.14466655348821142*I,50
0.8150919880169287,1.397818590354066-0.5930455844588137*I,0.31195880461810105+0.12930062103224377*I,50
0.766860736136951,1.2210838416818008-0.6091092703623585*I,0.37380067304728665+0.1886257375955858*I,50
0.8442888334845479,1.7738854858152224+0.43197466880355845*I,0.2720179669230056-0.05404665718157694*I,50
0.862263951792798,5.044977152035966,0.16613025635522075,50
0.707827164181309,1.1238991754713734+0.6289050250403488*I,0.4434941504565173-0.22872659681281846*I,50
0.8656254952425991,8.032007143274907,0.15060556848546724,50
0.7326698061807619,1.1586285738427884+0.6195988123465959*I,0.4149047276954389-0.21466163597046362*I,50
0.7727099734254741,1.234678151303947+0.6076133886072297*I,0.3665518401011679-0.18316703719529748*I,50
0.7106777043420429,1.1276008378753046+0.6277802497723081*I,0.4402654866905042-0.2272820732320471*I,50
0.7166634204770371,1.135584890080538+0.6254625734515096*I,0.43344267958018473-0.22411300075267762*I,50
0.8040370673395081,1.3381009397624588+0.5992352508691643*I,0.32656506885517056-0.14653940827640477*I,50
0.7951674603033634,1.3015806276139346+0.6020865955569669*I,0.33809203233999263-0.15843536351432552*I,50
0.7369522818947689,1.1653034573579388-0.618123067240533*I,0.4098708645064395+0.21187002346214942*I,50
0.7266314411091506,1.14961004633782+0.6217493239249726*I,0.42194895183034964-0.21840291143969548*I,50
0.8089486179449534,1.3622493488007472+0.5970375722515842*I,0.32010905874092893-0.1392593171706065*I,50
0.8422246047315207,1.722843515092339+0.4727749673637258*I,0.27491053068528204-0.0628859534723569*I,50
0.8034303209589397,1.335336034733107+0.5994668549758247*I,0.32735896361707106-0.14740176512300457*I,50
0.7818259353006562,1.2585365909205766+0.6054010789329415*I,0.3551217029862833-0.1739173374851706*I,50
0.79795362996756,1.3122197069689001+0.6012907700392345*I,0.33448913714256906-0.15485488346058618*I,50
0.8328946119247809,1.5605053805839615+0.5561378969142079*I,0.28785047386175183-0.09228961549840486*I,50
0.8395699666038836,1.6669933249293443+0.5082982004771601*I,0.2786144664638624-0.07260241573833659*I,50
0.8558654303912565,3.043917569828245,0.20051338857257328,50
0.7247372351891548,1.1468671531363068+0.6224398724216206*I,0.4241459088603581-0.2195314789308736*I,50
0.7694880311782533,1.2270449411210795-0.6084279598199253*I,0.3705528619332379+0.18621682469582698*I,50
0.8282732562901078,1.5058517452617561+0.5726521549430649*I,0.2941806569512919-0.10349132748491408*I,50
0.8400694886434961,1.6767776439088589+0.5026677360069063*I,0.27791886057184306-0.07088365997395654*I,50
0.7289157800404376,1.1529710237869932+0.6209265083209414*I,0.41929141474317577-0.217013649334881*I,50
0.716102351400222,1.134823616841094+0.6256771654501867*I,0.4340847103509567-0.22441806241876222*I,50
0.7543072476858894,1.1953343662722271+0.6126061981342644*I,0.3891393088693067-0.19925361943367353*I,50
0.8389610498636353,1.655473853091864+0.514631877483804*I,0.27946155968610736-0.07463942959395654*I,50
0.8215459432421734,1.443914921459755+0.5860770687383622*I,0.30330452141277736-0.1175701182362172*I,50
0.7177314026357522,1.1370417101440242+0.6250556754683062*I,0.4322191523824732-0.22352764474293488*I,50
0.7280965295780658,1.1517587929668123+0.6212203297892407*I,0.42024552884215477-0.21751548442458632*I,50
0.8303493898804973,1.528917606754119+0.5662623728276948*I,0.2913432159196655-0.0986445447294926*I,50
0.8087395809158882,1.3611519649496673+0.5971452119061106*I,0.3203849060683034-0.13958063101229162*I,50
0.8055126031207427,1.3450144940033446+0.5986398824253397*I,0.32463107930190344-0.14440950080163692*I,50
0.7661054688228461,1.2194111322229158+0.6093081680735438*I,0.37473188070219343-0.18930570333444838*I,50
0.785885225127464,1.2704493432953816+0.6044319176130177*I,0.34997871372484995-0.1694729304461328*I,50
0.7101172730464413,1.1268681875304392+0.6280003512083624*I,0.4409012987222435-0.2275693053418734*I,50
0.7061047906306086,1.1216916613618526+0.6295908627698855*I,0.44543863840783227-0.2295798182159667*I,50
0.8593354486080024,3.8698413141582537,0.18081661910798502,50
0.7195274593989056,1.139515197409851-0.6243761149022268*I,0.4301572515215631+0.22252925456206704*I,50
0.7795880162197877,1.2523347682226518+0.6059357139831191*I,0.35794294615532374-0.17627814792694838*I,50
0.8112925861056555,1.375030546777218-0.5957204389530147*I,0.31700931308878566+0.13558083549239*I,50
0.704964482956264,1.1202417556342867+0.6300474237337237*I,0.44672337593798545-0.23013670864213884*I,50
0.723506468797549,1.145105502218498-0.6228924731117086*I,0.42557014405820737+0.2202535886084959*I,50
0.8084051606682687,1.3594101378379975+0.5973143958456661*I,0.32082600996472455-0.1400924525356796*I,50
0.7750233176356562,1.2403974640172952+0.6070411188990648*I,0.36366669999999846-0.1809093696765824*I,50
0.8131612925495637,1.385894994621929+0.5945009568011212*I,0.3145293080558274-0.13254359567062346*I,50
0.8612821307510132,4.572600509935891,0.17090999339269952,50
0.8644667267289634,6.637630392590781,0.15582786595664586,50
0.7397190108410479,1.1697522170095784+0.617192618446602*I,0.4066017137412542-0.21000255292509726*I,50
0.7318509961591598,1.1573797632667455+0.6198857466455497*I,0.41586359270317175-0.21518208705315434*I,50
0.7407650644154291,1.1714639825554876-0.6168456684699527*I,0.4053622037867346+0.2092830249611651*I,50
0.817344231501094,1.4127279357151785+0.5910371947057442*I,0.3089495387027766-0.12537178146088782*I,50
0.8200693189435087,1.4324048001260552+0.5880344357641278*I,0.3052930082948436-0.12038721849225903*I,50
0.8311193906503764,1.538061301225811+0.563499977831601*I,0.29028822111746044-0.09677342015848807*I,50
0.708742630860109,1.125081309521002+0.6285423787375317*I,0.44245868057040627-0.22826712199895566*I,50
0.8437587515021998,1.7600432991497936+0.4439545912500063*I,0.27276180351615487-0.056456081801447504*I,50
0.8486004675394211,1.9108156065586306+0.25131198711462044*I,0.26594061641899075-0.027099545429590303*I,50
0.7082588427641553,1.1244558247833203-0.6287338579723307*I,0.4430060542542659+0.22851045631512956*I,50
0.7251828858427893,1.1475089812878447+0.6222767446214658*I,0.4236295752485276-0.2192678473951003*I,50
0.7518300927875233,1.1907050671191994+0.6133457228785748*I,0.39213156240218233-0.20119229993368892*I,50
0.8263968157400834,1.4867843418981552-0.577339047401979*I,0.2967363102272628+0.10764825020725534*I,50
0.7489750023254802,1.185525894074183+0.6142183535422584*I,0.39556648836374114-0.20336697990479075*I,50
0.7689624185979131,1.225834163626497+0.608562980019363*I,0.3712036718612269-0.1867042438838829*I,50
0.7652023671577517,1.2174339956289277-0.6095478408881145*I,0.37584393739812155+0.19011158219500734*I,50
0.8385352753601599,1.6476723614439015+0.5187462042185639*I,0.28005332185481513-0.07602838348026145*I,50
0.8321439982094826,1.5507724545760717+0.5594340535596206*I,0.28888215722608224-0.09421579694239078*I,50
0.7553046327603139,1.1972359333579634+0.6123130847149023*I,0.3879313552217342-0.19845905805917363*I,50
0.7411302432351393,1.1720655413140582-0.6167251816740971*I,0.40492903513892414+0.20903006876437302*I,50
0.8131046788977018,1.385556416582449-0.5945404458483343*I,0.3146045562005876+0.1326370426987801*I,50
0.781360546151818,1.2572265792337176+0.6055120595564838*I,0.35570922078241585-0.17441336659763365*I,50
0.7394207092475318,1.169267128382658+0.6172920481778728*I,0.4069548303597638-0.21020637284621557*I,50
0.8628639525022536,5.390674126634368,0.1632700388585565,50
0.8223576351879368,1.450522305892441-0.5848825695405355*I,0.3022093066372642+0.1159839711023856*I,50
0.8617655983035102,4.792552977262915,0.16854020061150848,50
0.7780744337173466,1.2482749568887421+0.6062994327818705*I,0.35984540817319266-0.17784055479903163*I,50
0.8279731106984947,1.5026946294745729-0.573464441512653*I,0.29459000959055304+0.10416977874679924*I,50
0.7827877408183148,1.261278994841362+0.6051718543871406*I,0.3539061238715758-0.17288357703972185*I,50
